HITId	tweet	sentiment	directness	annotator_sentiment	target	group
2278.0	@user @user العصير ولا بول البعير هذا خخخ	abusive_offensive_hateful_disrespectful_normal	indirect	indifference	other	other
4664.0	bring disease ruin walls eat foods without giving shit you. fuck care. @url	normal	indirect	anger_confusion_shock_indifference_disgust	other	special_needs
NULL	إلى كل سبايا الصحافه و الأعلام	NULL	NULL	NULL	NULL	NULL
3308.0	illegal immigrants could big trouble.	normal	indirect	anger_indifference	origin	immigrants
511.0	صداقتك بايره وفعالك الفشله	offensive	direct	indifference	other	individual
2261.0	@user @user okayn't retard	offensive	indirect	anger_disgust	disability	special_needs
NULL	جبران باسيل حليف داخلي لدينا ما تعليقكم حول كلامه بأن ليس لديه مشكلة ايدولوجية مع إسرائيل والمفروض…	NULL	NULL	NULL	NULL	NULL
NULL	الحياة زنخة بس نفهمها	NULL	NULL	NULL	NULL	NULL
2559.0	@user @user طيب احنا البدو اصحاب البعير اللي نشرب بول البعير قولي انتو اَي إنجاز سويتو في حياتكم ول… @url	normal	direct	shock	origin	other
NULL	مش عم نفهم عليك هالايام العقاب لوهاب وهاب قاتل ابو دياب 	NULL	NULL	NULL	NULL	NULL
NULL	عاملك عقده الله يعينك 	NULL	NULL	NULL	NULL	NULL
388.0	@user @user lemon husband jealous!!! buntch retarded clowns 	offensive	indirect	anger_disgust	disability	special_needs
NULL	#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus	NULL	NULL	NULL	NULL	NULL
1712.0	@user @user white areas though reminds trump/shithole countries' stuff	fearful_normal	indirect	confusion_disgust	origin	other
NULL	RT @VandTRailroad: #DidYouKnow: The Comstock Lode was a boon 4 @VirginiaCity as it grew 2 20,000 ppl &amp; became 1 of the largest &amp; wealthiest&#8230;	NULL	NULL	NULL	NULL	NULL
NULL	المطلوب خروج جبران باسيل من المعادلة السياسية	NULL	NULL	NULL	NULL	NULL
4131.0	give invaders rifles ammo free (drop-shipped directly shithole countries course) @url	normal	indirect	anger_confusion_sadness_fear_disgust	origin	immigrants
NULL	زبون السوريين منذ اكثر من عشر سنوات 	NULL	NULL	NULL	NULL	NULL
5539.0	@user lol hey man started writing ching chong first ok www also know furry @url	offensive	indirect	anger_confusion_sadness_shock_indifference	origin	other
3798.0	@user #elisoignaciosilvaartistaplastico #white #blanco #beautiful black #negro @url	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	individual
NULL	On a mission to find some zebra cakes	NULL	NULL	NULL	NULL	NULL
1531.0	بول البعير اللي شربته هو المركز	hateful	indirect	indifference	origin	individual
1478.0	@user لا يا كابتن رضا هما دول خنازير الخليج اتعودوا يعاملوا المصريين كده وهما شغالين عندهم هناك فهو وامثال… @url	offensive	indirect	shock	origin	other
NULL	I can hear birds outside!!!	NULL	NULL	NULL	NULL	NULL
NULL	مصاري مافيش لو بتفقع الف مالح تاخد 	NULL	NULL	NULL	NULL	NULL
NULL	كلكن على بعدكن فركوشين ونص من بعد الجمعة طبعا وبقرارة نفسكن بتعرفو هالشي بنسبة من الدروز والك عين  	NULL	NULL	NULL	NULL	NULL
NULL	معك حق والله 	NULL	NULL	NULL	NULL	NULL
901.0	@user anna got clue whats going mongy scouse bird love island asking yer @url	normal	indirect	anger_confusion_sadness_shock_indifference	origin	other
2351.0	نفيت واستوطن خنازير بنو هاشم في بلدي ودمروا كل أشيائي الحبيباتِ	hateful	direct	shock	other	other
4707.0	@user hate james charles faggot lil face makes mad 	offensive	indirect	anger_confusion_sadness_shock_disgust	other	other
5055.0	right royal retarded right everything me.	fearful_offensive_disrespectful_hateful_normal	indirect	fear_shock	disability	special_needs
3124.0	الممرات و الكلاسات كلها مقرفه و وسخه كلها بقع و تراب و وسخ حتى سلات الزباله مليانه… @url	normal	indirect	indifference	other	other
790.0	@user them: might probably says nigger one around	offensive	indirect	anger_confusion_sadness_shock_indifference	origin	african_descent
2172.0	@user @user get country raghead	hateful	direct	anger_confusion_sadness_indifference_disgust	religion	special_needs
NULL	اكتر واحد فرحنا بمقابلة السيد هوي جبران باسيل	NULL	NULL	NULL	NULL	NULL
958.0	@user @user canelo still bounces big mongoloid	abusive_offensive_hateful_disrespectful_normal	indirect	sadness_disgust	disability	special_needs
2460.0	@user everyone would love twat boss carried out! 	offensive	indirect	anger_fear_indifference_sadness_disgust	origin	women
858.0	#يعجبك_السهر_اكثر_او_النوم بعض الحريم كذا @url	normal	indirect	indifference	other	individual
NULL	Morning trash http://t.co/xba6WWVO7m	NULL	NULL	NULL	NULL	NULL
NULL	Cool, fun thing to ponder: the myriad of space trash traveling at thousands of miles per hour right above you &#8594; http://t.co/L7zmXIyVQy	NULL	NULL	NULL	NULL	NULL
2769.0	day's end mine spic &amp; span clean.  @url	offensive	indirect	anger_confusion_sadness_shock_fear	origin	other
NULL	EXPOSED: Jihadi kidnap and murder handbook... and plan to infiltrate British Army and police http://t.co/gkP1vG6Pnw via @wordpressdotcom	NULL	NULL	NULL	NULL	NULL
4189.0	care cardiff fans hate liverpool cunt singing hillsborough behind utter cunt. @url	abusive_disrespectful	indirect	anger_fear_indifference_sadness_disgust	gender	women
645.0	@user @user هههههههههههههههههههههههههههههههههههههههههههههههه صاروخ بول البعير إحنا اللي دقينا خشومكم… @url	hateful	indirect	shock_disgust	origin	other
NULL	ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet	NULL	NULL	NULL	NULL	NULL
5620.0	bantering leicester chopper crash cunt posted  blocked menthe sure sign losernh @url	offensive	indirect	sadness_disgust	gender	women
NULL	مش عارف الحقيقه من هو المجنون ولكن الأفضل عرضكم جميعا على مصح الأمراض العقليه 	NULL	NULL	NULL	NULL	NULL
1103.0	@user @user @user @user انتم البغال جماعة المنشار ..ياشاربي بول البعير ..الغباء خلاك… @user	hateful	indirect	disgust	origin	other
NULL	صرنا نعرف شو يعني متل الأطرش بالزفة	NULL	NULL	NULL	NULL	NULL
NULL	هاهاهاهاهاهاها يا سيدي مادورو نرى فيك عنفوان فخامة الرئيس عون وحنكة مهندس العهد جبران باسيل وقوة حل	NULL	NULL	NULL	NULL	NULL
NULL	Ate the receivers really fast or is pass coverage trash?	NULL	NULL	NULL	NULL	NULL
1521.0	think possible @user even shameful @user war mongol @user @url	normal	indirect	fear_disgust	origin	individual
NULL	RT @EMAdair225: Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens http:/&#8230;	NULL	NULL	NULL	NULL	NULL
880.0	liked @user video @url شاهد ماذا فعل شهاب لما عرف انه أكل لحم خنازير	normal	indirect	indifference	other	individual
NULL	دعلي، انت مدان باعتذار شديد للشعب الخليجي عامة وشعب المملكة والإمارات بشكل خاصمن أين اتيت… 	NULL	NULL	NULL	NULL	NULL
NULL	معك حق لازم محاربة الفساد منبلش مين دعم فتوش بعين دارة و خرّب الجبل كرمال كسارة مش انت مين قوص	NULL	NULL	NULL	NULL	NULL
NULL	@desamador you gotta be like me n the twins, just chug it all before everyone	NULL	NULL	NULL	NULL	NULL
NULL	نحن معك قلبا وقالبا ما دمت على طريق الحق 	NULL	NULL	NULL	NULL	NULL
175.0	@user @user @user hypocrisy retard anyways how's johghyun doing?	offensive	indirect	anger_indifference	disability	special_needs
2057.0	illegal immigrants going destroy america. saddest thing really.	hateful	indirect	anger_indifference	origin	individual
876.0	&gt;orders ching chongn2018-10-25 12:49belgium item held customs awaiting presentation customs commissione @url	abusive_offensive_hateful_disrespectful_normal	indirect	anger_indifference	origin	other
4799.0	think i'm broken i'm ni'd rather petty twat ncome think i'd love talk nmaybe get som @url	normal	indirect	anger_sadness_shock_disgust	other	other
NULL	Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB	NULL	NULL	NULL	NULL	NULL
2838.0	@user ههههههههههه طول عمركم خنازير وعبيد لايران	abusive_offensive	direct	indifference	other	other
646.0	cunt needs suspending @user @url	offensive	indirect	anger_confusion_sadness_shock_disgust	origin	individual
2672.0	@user @user @user معليه هيدي بدكن تسمحولي  رد عليها ، ليكي ولي...... بول البعير بتشربيه م… @url	normal	direct	indifference	origin	individual
2859.0	@user think potato potato ching chong tomato	offensive_hateful	indirect	fear_indifference	origin	women
NULL	Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10	NULL	NULL	NULL	NULL	NULL
NULL	وقال نفس شي عن الحركة المهم سمعته شو قال عن الوزير جبران باسيل صدمت صعقت جلطة جبران حلت عليك	NULL	NULL	NULL	NULL	NULL
NULL	يجب التحرك عل فوركفى تعدي على حقوق الناس شبعنا 	NULL	NULL	NULL	NULL	NULL
426.0	grandma teach children spanish reason immigrants refuse learn/speak english fe @url	disrespectful_normal	indirect	confusion_indifference	origin	special_needs
NULL	"RT @Smug_Lemur: He loves me *eats a brownie* 
He loves me not *eats a brownie*"	NULL	NULL	NULL	NULL	NULL
NULL	cookies and crackers aren't even on the same level!	NULL	NULL	NULL	NULL	NULL
NULL	إنها مدرسة الوفاء   مدرسة ميشال عون   تحية الى السيّد   سيّد الصدق والأخلاق والشرف والى حامل الامانة جبران باسيل وما 	NULL	NULL	NULL	NULL	NULL
2039.0	@user wait second ching chong	abusive_offensive_hateful_disrespectful_normal	indirect	confusion_disgust	origin	indian/hindu
NULL	لقاء خلده      والغريب شيخ عقل وما بيعرف اذا ايران عربية او فارسية     وبأحد خطاباته قال الجمهورية الار… 	NULL	NULL	NULL	NULL	NULL
1908.0	تأهل اغوستو - الترجي - وفاق سطيف لنصف نهائي دوري ابطال افريقيا وبانتظار المتأهل اليوم بين الاهلي وحوريا الغيني @url	normal	direct	indifference	other	other
5226.0	stop watching sports faggot @url	offensive	indirect	anger_sadness_shock_indifference_disgust	sexual_orientation	left_wing_people
NULL	شو السر كل ما يعمل جبران باسيل مقابلة مع محطة أجنبية يعطي الحق لاسرائيل بالوجود	NULL	NULL	NULL	NULL	NULL
1257.0	spic sent message friends curious cat? _ sure gon beat ass? frien @url	offensive_hateful	indirect	shock_disgust	origin	other
NULL	@SVL305 but @leemcastro is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.	NULL	NULL	NULL	NULL	NULL
1448.0	reminder bigoted sectarian cunt ian durrant dived.	offensive	indirect	confusion_disgust	other	women
NULL	so uncivilized	NULL	NULL	NULL	NULL	NULL
NULL	هل حساب الرئاسة موقع إخباري لتصريحات جبران باسيل؟	NULL	NULL	NULL	NULL	NULL
NULL	@butterfliesblue I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon	NULL	NULL	NULL	NULL	NULL
NULL	خوش توانسة و الله	NULL	NULL	NULL	NULL	NULL
NULL	I'm hooked on monkey phonics.	NULL	NULL	NULL	NULL	NULL
353.0	debating whether call floor verbally abusive mega fish ends calling faggot healthy way live.	normal	indirect	anger_confusion_fear_indifference_sadness	sexual_orientation	individual
1991.0	@user @user انتي بشعرك المفتوح ده تعتبري متبرجة و مثيرة للبعض ، هل هذا يعطي الحق للآخرين يعاملوكي كسكس د… @url	offensive	direct	sadness	gender	women
3759.0	@user @user dont need mongy fans like club slagging player get likes social @url	offensive	direct	anger_indifference	origin	special_needs
NULL	مافي أجمل من صوتك	NULL	NULL	NULL	NULL	NULL
NULL	الاستاذ أبراهيم قال أنو كان في تجاهل تام من الوكالة الوطنية للأعلام وتلفزيون لبنان كتغطية وكحضور	NULL	NULL	NULL	NULL	NULL
3374.0	@user @user ukranians refugees. migrant workers.	disrespectful_normal	indirect	confusion_indifference	origin	refugees
3610.0	sound radio show paso robles today. discuss illegal aliens voting community safety mor @url	fearful_normal	indirect	fear_indifference	other	other
NULL	اللي قالوا الوزير باسيل، وزراء خارجية فلسطين وإيران ما بيسترجوا يقولوه	NULL	NULL	NULL	NULL	NULL
NULL	All I wants is to represent da life o da colored man.	NULL	NULL	NULL	NULL	NULL
33.0	bitch retarded  hate @url	offensive	indirect	anger_sadness	disability	women
356.0	nyc shithole country god quickly destroyed rudy build shameless @url	fearful_normal	indirect	anger_sadness_shock_indifference_disgust	other	other
3302.0	المغرب جنة لانه بعيد في موقعه الجغرافي عن شاربي بول البعير @url	hateful_disrespectful	direct	shock	origin	other
NULL	وزير خارجية لبنان جبران باسيل اذا ارادت اسرائيل حفظ امنها وهذا حقها	NULL	NULL	NULL	NULL	NULL
